4.897955,-7.459341,1.295153,-7.367211,0.678165,-5.787085,-4.445675,5.686897,-8.735321,-8.318424,-6.545482,4.333651,-8.519434,-4.739755,-4.522447,1.262389,5.101931
4.897955,7.689217,1.295153,0.963066,0.678165,1.310512,-4.445675,5.686897,-8.735321,-8.318424,-6.545482,4.333651,-8.519434,-4.739755,-4.522447,1.262389,5.101931
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-8.519434,-4.739755,-4.522447,1.262389,-6.056841
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-4.445675,5.686897,-8.735321,-8.318424,-6.545482,4.333651,-4.618215,-4.739755,-4.522447,1.262389,-6.056841
7.403236,-3.503415,-7.149526,-9.787130,8.550085,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,2.182753,-8.519434,-4.739755,-4.522447,1.262389,5.101931
7.403236,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-6.138953,-8.616277,-4.522447,1.262389,-6.056841
4.897955,-3.503415,-7.149526,-9.787130,8.550085,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,2.182753,-4.618215,-4.739755,-4.522447,1.262389,-6.056841
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-6.138953,3.357641,0.946801,7.394156,8.369985
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-8.519434,-8.616277,-4.522447,1.262389,3.003487
4.897955,-7.459341,1.295153,-7.367211,0.678165,-5.787085,-4.445675,5.686897,-8.735321,-8.318424,-6.545482,4.333651,-8.519434,-4.739755,-4.522447,1.262389,5.101931
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-8.519434,3.357641,2.429244,7.394156,8.369985
4.897955,-7.459341,1.295153,0.963066,0.678165,1.310512,-7.628643,-1.768091,-4.528423,5.494534,-8.356917,3.560639,-8.519434,-4.739755,-4.522447,1.262389,-6.056841
